221.275560353096,221.275560361748,99.9117230206493
192.099953571687,192.099954658941,132.338092307293
70.9389926414519,70.9767083876955,27.8682995351328
168.023089161469,168.023093204542,69.2962641171714
583.345169900715,583.345169900894,581.565678351048
97.9591900192255,97.9594085213648,34.3342518675003
77.5662182376447,77.595062582846,21.9561689058568
163.209614338723,163.225284863563,67.4617459724143
110.520799818466,110.52118098985,40.3876329549547
158.49085147458,158.49095810836,10.512872342141
