140.329445155651,140.329445163318,91.1332434579634
145.851277671068,145.851277671698,97.8640734503956
137.17748308508,137.179631630363,71.7782546382636
145.238881539186,145.238883530411,76.9093095944393
145.007082834243,145.007082863053,84.3976619174803
148.135235504301,148.13523550606,92.7615943431262
169.584266811843,169.584266815258,99.8515771969251
141.557642276772,141.557642314267,82.2423890712484
145.396812028644,145.39681205695,104.781947908464
146.607808824536,146.607825159591,77.1217434147107
