153.129122952827,153.162962896558,142.085698818656
155.234650734504,155.239451435375,47.1898239421279
163.654762463135,163.672097637247,139.48920807237
133.632520403816,133.682275716486,109.089614763134
129.07887879852,129.085922970577,78.9120414508495
137.224655197356,137.362116299797,119.814159582648
134.057025511024,134.085518531426,60.8937906749122
128.448405618248,128.457813938322,34.9593947871202
131.456232496329,131.482109555679,108.879730436264
130.180020483895,130.219204361499,70.5552467560552
