32.3522197953257,32.3522197953257,29.42542294243
32.1463714741341,32.1463714741341,28.0947775343366
32.8442640334716,32.8442640334716,24.964953622744
31.2126855095029,31.2126855095029,26.0114243821717
31.0870505927634,31.0870505927634,29.1862743678263
29.4701674108289,29.4701674108289,25.7784515771508
39.0921397979558,39.0921397979558,36.2677717338961
36.8665762353412,36.8665762353412,35.080768707513
31.4807070998748,31.4807070998748,28.7739546412861
30.3139232510267,30.3139232510267,25.2265168586604
